"(897, 0.892455518245697)","(187, 0.8734958171844482)","(917, 0.8733440041542053)","(3, 0.8710610270500183)","(485, 0.867821455001831)"
"(918, 0.9186843037605286)","(766, 0.8574142456054688)","(1435, 0.841383695602417)","(1745, 0.8345052599906921)","(325, 0.8147491216659546)"
"(1625, 0.8752192258834839)","(1620, 0.8537214994430542)","(266, 0.8096643686294556)","(461, 0.7917597889900208)","(919, 0.7698197364807129)"
"(1424, 0.8207501173019409)","(579, 0.8163919448852539)","(258, 0.8127294778823853)","(141, 0.7895954847335815)","(1746, 0.7854969501495361)"
"(758, 0.9615211486816406)","(1730, 0.9367761611938477)","(921, 0.9312458038330078)","(69, 0.9213070869445801)","(462, 0.914216160774231)"
"(922, 0.882830798625946)","(544, 0.7959211468696594)","(940, 0.7466675043106079)","(271, 0.7367726564407349)","(197, 0.7259404063224792)"
"(818, 0.9582885503768921)","(1252, 0.93263179063797)","(692, 0.9307644963264465)","(923, 0.9265761375427246)","(498, 0.9249204397201538)"
"(1618, 0.965333878993988)","(1407, 0.9584052562713623)","(1276, 0.9575991630554199)","(1731, 0.9573935270309448)","(582, 0.9554835557937622)"
"(1080, 0.8778790235519409)","(574, 0.8664466142654419)","(284, 0.8650188446044922)","(729, 0.8626368045806885)","(1951, 0.8626072406768799)"
"(926, 0.8468185663223267)","(299, 0.7852171659469604)","(110, 0.7764614224433899)","(1079, 0.7747234106063843)","(276, 0.7500035762786865)"
"(1130, 0.895282506942749)","(42, 0.8935569524765015)","(667, 0.8919199109077454)","(1303, 0.8788557648658752)","(1334, 0.8783411979675293)"
"(882, 0.8026566505432129)","(81, 0.8002447485923767)","(1932, 0.7914254665374756)","(1377, 0.7793299555778503)","(1114, 0.7699464559555054)"
"(1114, 0.785768449306488)","(366, 0.7739787101745605)","(557, 0.7677565813064575)","(309, 0.7607545256614685)","(1093, 0.7364079356193542)"
"(163, 0.942357063293457)","(1504, 0.9020150899887085)","(1545, 0.8820639848709106)","(1043, 0.8764963150024414)","(1203, 0.8679630160331726)"
"(6, 0.9513100385665894)","(1841, 0.9484109878540039)","(1382, 0.9475405216217041)","(1185, 0.9472258687019348)","(813, 0.9460649490356445)"
"(1565, 0.9760061502456665)","(1117, 0.9756449460983276)","(1790, 0.9717689156532288)","(1928, 0.9688408970832825)","(421, 0.9682588577270508)"
"(933, 0.8553063869476318)","(1234, 0.8134559988975525)","(787, 0.8115085363388062)","(1352, 0.8024928569793701)","(1492, 0.7878901958465576)"
"(1185, 0.9665783643722534)","(1871, 0.9631305932998657)","(1017, 0.9615768790245056)","(612, 0.9604135751724243)","(1054, 0.9601132273674011)"
"(935, 0.8217462301254272)","(481, 0.7288726568222046)","(1350, 0.7193846702575684)","(338, 0.7181748747825623)","(41, 0.7120741605758667)"
"(936, 0.885205090045929)","(837, 0.8754792213439941)","(1204, 0.8735790252685547)","(677, 0.8653016090393066)","(1085, 0.8584825992584229)"
"(937, 0.8816681504249573)","(726, 0.8549786806106567)","(959, 0.8348097205162048)","(1933, 0.8246968984603882)","(883, 0.822964072227478)"
"(1810, 0.8925173282623291)","(209, 0.8884338736534119)","(854, 0.8853249549865723)","(1248, 0.875002920627594)","(1914, 0.8694125413894653)"
"(939, 0.9440009593963623)","(1607, 0.9174473285675049)","(1540, 0.9141510725021362)","(1203, 0.9125522375106812)","(1397, 0.9093775749206543)"
"(1639, 0.8252171277999878)","(271, 0.8048251867294312)","(940, 0.8021975159645081)","(1911, 0.7838152050971985)","(1620, 0.7623113393783569)"
"(941, 0.908419132232666)","(1910, 0.8824946284294128)","(1369, 0.8597202301025391)","(851, 0.849212110042572)","(1171, 0.8417856693267822)"
"(758, 0.9088177680969238)","(214, 0.890658974647522)","(942, 0.8873353004455566)","(1730, 0.8657355308532715)","(69, 0.8652074933052063)"
"(943, 0.9408958554267883)","(1805, 0.8879319429397583)","(1415, 0.8623089790344238)","(1162, 0.8613979816436768)","(127, 0.8591946363449097)"
"(182, 0.9231133460998535)","(1704, 0.9091413617134094)","(328, 0.9088210463523865)","(944, 0.9041539430618286)","(674, 0.9031360745429993)"
"(48, 0.8167669773101807)","(826, 0.8115170001983643)","(945, 0.8066199421882629)","(418, 0.8062732815742493)","(482, 0.8021907806396484)"
"(946, 0.8004469871520996)","(368, 0.746660053730011)","(464, 0.7338962554931641)","(1807, 0.7305891513824463)","(633, 0.7286922931671143)"
"(947, 0.9019695520401001)","(1719, 0.8814014196395874)","(1246, 0.874855637550354)","(1039, 0.873541533946991)","(662, 0.8634021282196045)"
"(948, 0.9096595048904419)","(1616, 0.8495724201202393)","(1772, 0.8398517370223999)","(191, 0.8274084329605103)","(1482, 0.806776225566864)"
"(760, 0.8276524543762207)","(827, 0.7974767684936523)","(1726, 0.7611464262008667)","(685, 0.7359918355941772)","(1418, 0.723007082939148)"
"(950, 0.8745805025100708)","(95, 0.8365145921707153)","(514, 0.8054518103599548)","(249, 0.8025457859039307)","(706, 0.7979811429977417)"
"(1026, 0.788628876209259)","(951, 0.7337133288383484)","(672, 0.7063169479370117)","(422, 0.7020077705383301)","(229, 0.7011522650718689)"
"(1692, 0.7421313524246216)","(1063, 0.7343249320983887)","(646, 0.700751781463623)","(952, 0.7001336812973022)","(25, 0.6889000535011292)"
"(1238, 0.9478960037231445)","(1785, 0.9327970147132874)","(1642, 0.9247985482215881)","(953, 0.92169588804245)","(1142, 0.9198848009109497)"
"(1634, 0.7641497254371643)","(954, 0.750591516494751)","(1755, 0.7287065982818604)","(1808, 0.6918876767158508)","(679, 0.6698741912841797)"
"(25, 0.8427231311798096)","(1394, 0.8330152630805969)","(955, 0.8221479058265686)","(346, 0.8151102066040039)","(952, 0.8057650327682495)"
"(758, 0.7723686695098877)","(155, 0.7440885305404663)","(716, 0.7437012195587158)","(1730, 0.7283845543861389)","(956, 0.72586989402771)"
"(319, 0.7354640364646912)","(957, 0.7291735410690308)","(505, 0.7273646593093872)","(1939, 0.7230355739593506)","(994, 0.7159281373023987)"
"(958, 0.8915033340454102)","(106, 0.8430898785591125)","(445, 0.8183758854866028)","(23, 0.8104126453399658)","(378, 0.8006912469863892)"
"(959, 0.8218016624450684)","(951, 0.7356163859367371)","(1026, 0.7355446815490723)","(92, 0.6992455720901489)","(851, 0.6955664157867432)"
"(693, 0.9460265636444092)","(833, 0.9457963705062866)","(1035, 0.9442298412322998)","(568, 0.9375290870666504)","(1254, 0.9361718893051147)"
"(961, 0.9400729537010193)","(1455, 0.8590223789215088)","(1325, 0.8405191898345947)","(1016, 0.8348895311355591)","(1128, 0.8333989381790161)"
"(962, 0.9132238626480103)","(207, 0.870869517326355)","(1891, 0.8551800847053528)","(1483, 0.8275116682052612)","(41, 0.8045523166656494)"
"(963, 0.8295860290527344)","(632, 0.8283928632736206)","(15, 0.8205265402793884)","(503, 0.8077414035797119)","(1580, 0.8066970109939575)"
"(1821, 0.9006973505020142)","(489, 0.87931227684021)","(60, 0.8792901635169983)","(64, 0.8735753893852234)","(964, 0.856612503528595)"
"(175, 0.9319151639938354)","(1462, 0.9090105295181274)","(1623, 0.9048441648483276)","(177, 0.9040077924728394)","(1228, 0.896527886390686)"
"(716, 0.9007086753845215)","(1526, 0.8864083290100098)","(48, 0.8666103482246399)","(1363, 0.8594119548797607)","(1898, 0.8535231351852417)"
"(197, 0.8526486158370972)","(1625, 0.8425760269165039)","(544, 0.8357862234115601)","(967, 0.8336718082427979)","(922, 0.824797511100769)"
"(364, 0.8777213096618652)","(968, 0.8655341863632202)","(687, 0.8459444046020508)","(329, 0.844001829624176)","(581, 0.8119293451309204)"
"(1076, 0.86397385597229)","(425, 0.7924724221229553)","(1198, 0.7757000923156738)","(969, 0.7699083089828491)","(1545, 0.7695434093475342)"
"(700, 0.9048080444335938)","(1670, 0.8681368231773376)","(1198, 0.849776029586792)","(749, 0.835678219795227)","(1048, 0.8322493433952332)"
"(1142, 0.8837143182754517)","(766, 0.8644735813140869)","(983, 0.8480303287506104)","(675, 0.840740978717804)","(918, 0.8280745148658752)"
"(1191, 0.9832189679145813)","(1407, 0.9803194403648376)","(1341, 0.9756886959075928)","(486, 0.9745070934295654)","(1351, 0.974112868309021)"
"(255, 0.893000602722168)","(998, 0.8820033669471741)","(567, 0.8483887910842896)","(1236, 0.8424551486968994)","(463, 0.8373926877975464)"
"(415, 0.9154069423675537)","(1615, 0.9105648994445801)","(669, 0.9092164635658264)","(1658, 0.9059476852416992)","(459, 0.9027465581893921)"
"(930, 0.8847247362136841)","(427, 0.87098628282547)","(1032, 0.869247317314148)","(1540, 0.8664351105690002)","(663, 0.864741325378418)"
"(732, 0.8562995195388794)","(976, 0.84562748670578)","(193, 0.8422399759292603)","(720, 0.8328355550765991)","(3, 0.8324090838432312)"
"(1857, 0.9641126394271851)","(1856, 0.9460302591323853)","(207, 0.9233490228652954)","(606, 0.9180790185928345)","(1711, 0.9129992723464966)"
"(1764, 0.9028475284576416)","(978, 0.9011489152908325)","(1511, 0.8874751329421997)","(1202, 0.8843494653701782)","(218, 0.8796006441116333)"
"(979, 0.927838921546936)","(1281, 0.9158263802528381)","(1666, 0.9120806455612183)","(1123, 0.9101624488830566)","(901, 0.908272385597229)"
"(1748, 0.8899192214012146)","(159, 0.8826153874397278)","(87, 0.8755398392677307)","(514, 0.8717401623725891)","(1378, 0.8698583841323853)"
"(981, 0.8923105001449585)","(1079, 0.78521329164505)","(1129, 0.7362034916877747)","(1080, 0.7060886025428772)","(1951, 0.6884386539459229)"
"(982, 0.9157123565673828)","(1937, 0.8998450040817261)","(1284, 0.8938069343566895)","(1786, 0.8814967274665833)","(1237, 0.8810011148452759)"
"(570, 0.8066869378089905)","(918, 0.7983323335647583)","(716, 0.7780231237411499)","(155, 0.7772895097732544)","(1184, 0.7707960605621338)"
"(894, 0.8970226049423218)","(562, 0.8959214687347412)","(1629, 0.8742485046386719)","(1655, 0.8728581666946411)","(908, 0.8717178106307983)"
"(761, 0.9402726888656616)","(1240, 0.93938148021698)","(683, 0.9381433129310608)","(942, 0.9346796274185181)","(255, 0.9333763122558594)"
"(986, 0.9351469874382019)","(902, 0.8835470080375671)","(1917, 0.8720503449440002)","(128, 0.867253303527832)","(1387, 0.8387361764907837)"
"(987, 0.8879458904266357)","(88, 0.8833166360855103)","(1954, 0.8788686990737915)","(1236, 0.8756343126296997)","(769, 0.8521018028259277)"
"(988, 0.9438040256500244)","(345, 0.9316017627716064)","(1956, 0.9215675592422485)","(1650, 0.9193333387374878)","(1334, 0.9079997539520264)"
"(28, 0.8954640626907349)","(531, 0.8655471801757812)","(301, 0.8537808060646057)","(100, 0.8523068428039551)","(1767, 0.8489854335784912)"
"(677, 0.7956774234771729)","(1234, 0.7738282680511475)","(990, 0.7657793760299683)","(1261, 0.7554261088371277)","(139, 0.7039750814437866)"
"(991, 0.7843937873840332)","(672, 0.714984118938446)","(429, 0.6445296406745911)","(176, 0.6314252018928528)","(1153, 0.6303077936172485)"
"(992, 0.7401342391967773)","(1353, 0.7174967527389526)","(313, 0.7097848653793335)","(422, 0.7059893608093262)","(1129, 0.6934137940406799)"
"(98, 0.947280764579773)","(215, 0.9384055733680725)","(1091, 0.9368835687637329)","(818, 0.9247281551361084)","(581, 0.9191226363182068)"
"(258, 0.8909738063812256)","(579, 0.8692416548728943)","(155, 0.8487958312034607)","(319, 0.8473573923110962)","(706, 0.8366336226463318)"
"(995, 0.9120211005210876)","(1712, 0.9015488624572754)","(510, 0.8948090672492981)","(1190, 0.8836121559143066)","(1622, 0.8829784393310547)"
"(45, 0.9353373050689697)","(47, 0.9232296943664551)","(543, 0.9164654612541199)","(1520, 0.9146948456764221)","(154, 0.9146337509155273)"
"(1700, 0.8802971839904785)","(997, 0.8661311268806458)","(150, 0.8651049733161926)","(418, 0.8543543219566345)","(358, 0.8504071831703186)"
"(83, 0.8276917934417725)","(998, 0.8239267468452454)","(311, 0.8138984441757202)","(1718, 0.8111412525177002)","(1851, 0.798534631729126)"
"(257, 0.9341806173324585)","(751, 0.912041187286377)","(443, 0.9073187112808228)","(1870, 0.8995798826217651)","(911, 0.895685613155365)"
"(1920, 0.8550349473953247)","(1136, 0.8429915904998779)","(174, 0.8250935077667236)","(1338, 0.8133373260498047)","(603, 0.8113269805908203)"
"(0, 0.9795141220092773)","(978, 0.9670717120170593)","(218, 0.9648325443267822)","(1764, 0.964129626750946)","(1513, 0.9629601240158081)"
"(1002, 0.8084784746170044)","(1677, 0.6743175983428955)","(1242, 0.6714999675750732)","(357, 0.6572984457015991)","(759, 0.6568098664283752)"
"(1544, 0.9027625322341919)","(1033, 0.8840879201889038)","(171, 0.8777122497558594)","(1251, 0.8767043352127075)","(1003, 0.8702713251113892)"
"(916, 0.8249762654304504)","(1377, 0.7851104736328125)","(690, 0.7721160650253296)","(1004, 0.7705141305923462)","(1912, 0.7606420516967773)"
"(1755, 0.7877918481826782)","(1634, 0.7803144454956055)","(1905, 0.7801551818847656)","(511, 0.7671782970428467)","(679, 0.7624911069869995)"
"(986, 0.8665590882301331)","(566, 0.8554642796516418)","(756, 0.8494558334350586)","(80, 0.8368613123893738)","(1006, 0.8328595757484436)"
"(1015, 0.9338237643241882)","(306, 0.9048970937728882)","(1473, 0.8899264335632324)","(422, 0.8883082866668701)","(727, 0.8812392950057983)"
"(1008, 0.9418520927429199)","(781, 0.9341824054718018)","(1191, 0.9245115518569946)","(1741, 0.9229408502578735)","(1469, 0.9221318960189819)"
"(363, 0.8557876944541931)","(195, 0.8252904415130615)","(1662, 0.818243682384491)","(1498, 0.8170678019523621)","(318, 0.8148925304412842)"
"(483, 0.8909070491790771)","(486, 0.8777215480804443)","(1584, 0.8733235001564026)","(410, 0.8695772290229797)","(1284, 0.8629281520843506)"
"(249, 0.8271922469139099)","(1459, 0.8268504738807678)","(1039, 0.8047444820404053)","(1011, 0.7993189096450806)","(514, 0.7974438071250916)"
"(1012, 0.8554711937904358)","(243, 0.8453804850578308)","(232, 0.8331148624420166)","(340, 0.8224325180053711)","(1606, 0.8203302621841431)"
"(64, 0.8380229473114014)","(75, 0.790327787399292)","(1119, 0.7868698239326477)","(775, 0.7848599553108215)","(662, 0.7828156352043152)"
"(774, 0.9672322869300842)","(1672, 0.9621492624282837)","(1107, 0.9605271816253662)","(1770, 0.959342360496521)","(263, 0.9557031393051147)"
"(306, 0.9483534097671509)","(1015, 0.9450279474258423)","(13, 0.9218236207962036)","(248, 0.9179742336273193)","(727, 0.9142948389053345)"
"(197, 0.8694693446159363)","(1128, 0.8391101360321045)","(1911, 0.7981938123703003)","(271, 0.7965400218963623)","(1211, 0.7659731507301331)"
"(1918, 0.925904393196106)","(1017, 0.9121166467666626)","(455, 0.9084435701370239)","(1569, 0.9033443927764893)","(406, 0.9028745889663696)"
"(1618, 0.9742007255554199)","(534, 0.9733321070671082)","(1469, 0.9723655581474304)","(588, 0.9701178073883057)","(1351, 0.9675517082214355)"
"(602, 0.9289470911026001)","(1017, 0.9068398475646973)","(1019, 0.8985915184020996)","(473, 0.897919774055481)","(1375, 0.8977370262145996)"
"(1020, 0.9174941778182983)","(1118, 0.8916189670562744)","(332, 0.8890454769134521)","(1575, 0.8814131021499634)","(1487, 0.880090594291687)"
"(1021, 0.8892743587493896)","(775, 0.8459875583648682)","(30, 0.8437963128089905)","(1777, 0.838129997253418)","(1022, 0.8327556848526001)"
"(1227, 0.9220907688140869)","(1029, 0.9191886186599731)","(468, 0.9183815717697144)","(1458, 0.9171279668807983)","(1021, 0.9153854846954346)"
"(510, 0.9375349879264832)","(426, 0.9192125201225281)","(746, 0.9052057266235352)","(1345, 0.8991925716400146)","(1598, 0.8886083960533142)"
"(758, 0.8531110286712646)","(214, 0.8377333879470825)","(216, 0.8331321477890015)","(921, 0.8142038583755493)","(1730, 0.8011475801467896)"
"(1545, 0.9102059602737427)","(163, 0.9096863269805908)","(177, 0.9092094898223877)","(89, 0.8927879929542542)","(1043, 0.8925326466560364)"
"(1026, 0.7302225232124329)","(851, 0.6973880529403687)","(478, 0.6120659708976746)","(672, 0.6058427095413208)","(1631, 0.5798729062080383)"
"(482, 0.8775218725204468)","(348, 0.8770662546157837)","(1027, 0.8767136335372925)","(873, 0.8706240653991699)","(1581, 0.8611672520637512)"
"(1737, 0.9278917908668518)","(1028, 0.9203945398330688)","(659, 0.9126750230789185)","(1644, 0.9083893299102783)","(1497, 0.8903658986091614)"
"(1903, 0.8875120878219604)","(667, 0.8403372764587402)","(91, 0.8368254899978638)","(42, 0.8351348042488098)","(632, 0.8324266672134399)"
"(95, 0.8658087253570557)","(713, 0.8656909465789795)","(1030, 0.8628398180007935)","(773, 0.858803927898407)","(1251, 0.853166937828064)"
"(483, 0.9443546533584595)","(660, 0.93964684009552)","(1407, 0.9394245147705078)","(588, 0.937199592590332)","(1928, 0.9355072379112244)"
"(1032, 0.8474479913711548)","(930, 0.8418689966201782)","(667, 0.8255999088287354)","(504, 0.8244041204452515)","(1130, 0.8165023326873779)"
"(1033, 0.8311083316802979)","(652, 0.8257585763931274)","(1251, 0.8008841872215271)","(1309, 0.790894627571106)","(49, 0.7626579999923706)"
"(1034, 0.8330199122428894)","(1096, 0.7938774824142456)","(1331, 0.7515060901641846)","(1335, 0.7448075413703918)","(596, 0.7437852621078491)"
"(1931, 0.8853630423545837)","(1934, 0.8829439878463745)","(612, 0.8829349875450134)","(1565, 0.8826026916503906)","(1283, 0.8822517395019531)"
"(1670, 0.9104450941085815)","(749, 0.9097617864608765)","(506, 0.8956267237663269)","(315, 0.8935552835464478)","(936, 0.8890808820724487)"
"(1037, 0.8355112075805664)","(1953, 0.8112409114837646)","(1707, 0.7936493754386902)","(1737, 0.7838290333747864)","(1497, 0.7631340026855469)"
"(1219, 0.8141359090805054)","(574, 0.8138960599899292)","(468, 0.8111827373504639)","(685, 0.8077462911605835)","(89, 0.8058041930198669)"
"(104, 0.8533509969711304)","(741, 0.8342006206512451)","(1039, 0.8104900121688843)","(721, 0.7911760807037354)","(249, 0.7813338041305542)"
"(1040, 0.9475030303001404)","(1347, 0.9064472913742065)","(202, 0.89431232213974)","(800, 0.8910967111587524)","(1609, 0.8778403401374817)"
"(1041, 0.9185255765914917)","(1003, 0.9108638167381287)","(1848, 0.9090813398361206)","(1164, 0.9059900045394897)","(438, 0.9051610827445984)"
"(943, 0.858296275138855)","(76, 0.8343642950057983)","(1454, 0.8232393264770508)","(1042, 0.799239993095398)","(121, 0.7926918864250183)"
"(1504, 0.8827986717224121)","(667, 0.8662154078483582)","(1903, 0.8392271995544434)","(1043, 0.8298050761222839)","(1545, 0.8286821246147156)"
"(1488, 0.34129077196121216)","(391, 0.33709174394607544)","(226, 0.3344064950942993)","(991, 0.33131641149520874)","(1923, 0.33046823740005493)"
"(517, 0.9051885008811951)","(562, 0.9013885855674744)","(1358, 0.8966540694236755)","(1045, 0.8898094892501831)","(1585, 0.8864682912826538)"
"(1046, 0.9006745219230652)","(1884, 0.8182967305183411)","(1806, 0.7283933162689209)","(5, 0.6848394870758057)","(205, 0.6640108823776245)"
"(22, 0.8859330415725708)","(1901, 0.8722281455993652)","(1668, 0.8697360754013062)","(1047, 0.8691297769546509)","(409, 0.8435592651367188)"
"(1048, 0.7986328601837158)","(1076, 0.7192148566246033)","(608, 0.6996585130691528)","(687, 0.6916252374649048)","(305, 0.6862396001815796)"
"(1119, 0.8809195756912231)","(443, 0.877079963684082)","(1595, 0.8667141795158386)","(897, 0.8627078533172607)","(1049, 0.8584240674972534)"
"(1894, 0.9490624070167542)","(560, 0.9466534852981567)","(1471, 0.9409505724906921)","(1632, 0.9407293200492859)","(1250, 0.9372002482414246)"
"(754, 0.951151430606842)","(1731, 0.9434749484062195)","(781, 0.9409427046775818)","(607, 0.9393398761749268)","(1569, 0.9357553124427795)"
"(211, 0.931675374507904)","(854, 0.9214686155319214)","(20, 0.9178911447525024)","(1619, 0.9141076803207397)","(1836, 0.9138993620872498)"
"(1628, 0.8838727474212646)","(1053, 0.8829405307769775)","(734, 0.8488143682479858)","(1319, 0.8452911376953125)","(659, 0.8413008451461792)"
"(1054, 0.908189594745636)","(1627, 0.882153332233429)","(1375, 0.874447226524353)","(483, 0.8672184944152832)","(1557, 0.8639199733734131)"
"(1055, 0.9107182621955872)","(86, 0.8313955068588257)","(248, 0.8229120969772339)","(1119, 0.818368136882782)","(671, 0.8132771253585815)"
"(149, 0.70726078748703)","(716, 0.6995706558227539)","(1938, 0.6967159509658813)","(221, 0.6958368420600891)","(1616, 0.692459225654602)"
"(1284, 0.9649026989936829)","(1550, 0.9597837924957275)","(1237, 0.9596799612045288)","(1584, 0.9587951302528381)","(1754, 0.9579545259475708)"
"(1058, 0.9140224456787109)","(415, 0.8861559629440308)","(709, 0.884990930557251)","(529, 0.8796389698982239)","(1675, 0.8792885541915894)"
"(64, 0.6727499961853027)","(594, 0.6648843288421631)","(688, 0.6470971703529358)","(1249, 0.6295619010925293)","(1604, 0.6070678234100342)"
"(1046, 0.7570024728775024)","(5, 0.7214402556419373)","(1884, 0.6969752311706543)","(1503, 0.6907984018325806)","(1249, 0.6279054880142212)"
"(1061, 0.8339383006095886)","(1606, 0.6637195348739624)","(1472, 0.6066728234291077)","(340, 0.6023629307746887)","(467, 0.587918221950531)"
"(1280, 0.96929532289505)","(975, 0.9482805728912354)","(670, 0.9482406377792358)","(568, 0.9482368230819702)","(1254, 0.9463142156600952)"
"(1063, 0.7385210394859314)","(25, 0.6980392336845398)","(90, 0.6654600501060486)","(94, 0.64171302318573)","(350, 0.6249988675117493)"
"(722, 0.8358944654464722)","(1064, 0.8349472880363464)","(1879, 0.8318966627120972)","(337, 0.8236969709396362)","(1016, 0.8214235305786133)"
"(1065, 0.964147686958313)","(854, 0.9593388438224792)","(1069, 0.9580357074737549)","(1137, 0.9531819820404053)","(1192, 0.952968418598175)"
"(612, 0.9335659742355347)","(1565, 0.9284942150115967)","(1618, 0.9261969923973083)","(592, 0.9224827885627747)","(200, 0.9224692583084106)"
"(725, 0.9576329588890076)","(1067, 0.956139326095581)","(1253, 0.9542703628540039)","(686, 0.9493046998977661)","(1133, 0.9491764307022095)"
"(53, 0.8442773818969727)","(760, 0.8362547755241394)","(1588, 0.8349767923355103)","(656, 0.8302200436592102)","(1737, 0.8259246349334717)"
"(1940, 0.948650062084198)","(404, 0.9402339458465576)","(1375, 0.9120194911956787)","(695, 0.9060324430465698)","(602, 0.8930462598800659)"
"(766, 0.9283163547515869)","(1238, 0.9250963926315308)","(1785, 0.9229589700698853)","(1820, 0.9222899079322815)","(1142, 0.914539098739624)"
"(1181, 0.9796645641326904)","(1071, 0.9795773029327393)","(1410, 0.9791315793991089)","(1799, 0.977815568447113)","(1617, 0.9773951768875122)"
"(542, 0.9394304752349854)","(1072, 0.8816360235214233)","(814, 0.8768712282180786)","(1166, 0.8766255378723145)","(1785, 0.8731229305267334)"
"(305, 0.8658247590065002)","(760, 0.8208233714103699)","(608, 0.7861891984939575)","(1726, 0.7812156677246094)","(839, 0.7752357125282288)"
"(1660, 0.9591120481491089)","(1776, 0.9564316272735596)","(0, 0.9550696611404419)","(230, 0.954914927482605)","(1057, 0.9541022777557373)"
"(1905, 0.8083552122116089)","(1075, 0.7965087890625)","(1755, 0.7700750827789307)","(1780, 0.7632063627243042)","(1364, 0.7467896938323975)"
"(1076, 0.7926628589630127)","(1679, 0.7493126392364502)","(305, 0.7128270864486694)","(1806, 0.6957090497016907)","(428, 0.6809142827987671)"
"(363, 0.9087674617767334)","(241, 0.897047221660614)","(1579, 0.890141487121582)","(264, 0.8848332762718201)","(1049, 0.8836172819137573)"
"(83, 0.913046658039093)","(1078, 0.8859472274780273)","(1851, 0.8854593634605408)","(998, 0.8846372365951538)","(498, 0.883918285369873)"
"(1079, 0.7969620227813721)","(1129, 0.7014065384864807)","(926, 0.6974925994873047)","(299, 0.6805435419082642)","(981, 0.6662527322769165)"
"(574, 0.9217292666435242)","(1248, 0.884231448173523)","(1228, 0.8820544481277466)","(1340, 0.8813300132751465)","(1080, 0.8813273906707764)"
"(1802, 0.8998565673828125)","(780, 0.8712360858917236)","(1081, 0.8572788238525391)","(1740, 0.8570471405982971)","(751, 0.8517371416091919)"
"(1082, 0.9304268956184387)","(107, 0.8895162343978882)","(49, 0.8512447476387024)","(95, 0.8065758943557739)","(1309, 0.8003021478652954)"
"(1083, 0.9389441609382629)","(1019, 0.9249090552330017)","(1640, 0.9218524694442749)","(1466, 0.9206052422523499)","(1608, 0.9197298884391785)"
"(1810, 0.9458901286125183)","(1084, 0.9420140981674194)","(400, 0.9357511401176453)","(543, 0.9338894486427307)","(597, 0.9284602999687195)"
"(922, 0.8184155821800232)","(1085, 0.8162716627120972)","(677, 0.80841064453125)","(373, 0.7435069680213928)","(750, 0.7241005301475525)"
"(951, 0.8489464521408081)","(1086, 0.847308874130249)","(883, 0.8284666538238525)","(1026, 0.8228635191917419)","(56, 0.817902147769928)"
"(1294, 0.8816477060317993)","(719, 0.8695616722106934)","(60, 0.8621727228164673)","(1087, 0.8518679141998291)","(1363, 0.8376961350440979)"
"(1088, 0.8927855491638184)","(1808, 0.857398509979248)","(1478, 0.8424965143203735)","(1445, 0.8297146558761597)","(306, 0.8267237544059753)"
"(1089, 0.8992608785629272)","(606, 0.8889169692993164)","(1857, 0.8822449445724487)","(1198, 0.8817843794822693)","(1711, 0.8713471293449402)"
"(1090, 0.8626372218132019)","(1641, 0.8312345147132874)","(54, 0.8140453696250916)","(1249, 0.8075276017189026)","(100, 0.8015162348747253)"
"(1091, 0.8453397750854492)","(1768, 0.8075355887413025)","(882, 0.8036726713180542)","(215, 0.7814037799835205)","(382, 0.7757614850997925)"
"(307, 0.9192414879798889)","(776, 0.9167002439498901)","(1947, 0.9017355442047119)","(725, 0.8940231800079346)","(1308, 0.8935502171516418)"
"(1093, 0.8896598815917969)","(1211, 0.8325117826461792)","(356, 0.8195508122444153)","(152, 0.7883445024490356)","(1114, 0.7862777709960938)"
"(1094, 0.8016414642333984)","(998, 0.8010129928588867)","(463, 0.7959270477294922)","(1718, 0.7939273118972778)","(554, 0.7918894290924072)"
"(1639, 0.7925505042076111)","(1911, 0.765754222869873)","(562, 0.7107512354850769)","(940, 0.7042072415351868)","(1403, 0.6926425695419312)"
"(1096, 0.9040811061859131)","(623, 0.7617626190185547)","(308, 0.751285195350647)","(1331, 0.7050744295120239)","(524, 0.6735174655914307)"
"(1675, 0.9641819000244141)","(1237, 0.9577107429504395)","(1336, 0.9576382040977478)","(1057, 0.957607626914978)","(1284, 0.9574648141860962)"
"(931, 0.9765886068344116)","(1224, 0.9726202487945557)","(1001, 0.9722972512245178)","(978, 0.9713116884231567)","(1057, 0.9709168076515198)"
"(1507, 0.9006246328353882)","(373, 0.8987646102905273)","(630, 0.8876976370811462)","(601, 0.8796051740646362)","(172, 0.8714276552200317)"
"(42, 0.9087347984313965)","(345, 0.8920837640762329)","(1459, 0.8842141628265381)","(684, 0.875525951385498)","(1100, 0.8718142509460449)"
"(1101, 0.883843183517456)","(741, 0.8476712703704834)","(1332, 0.8307801485061646)","(104, 0.8283194303512573)","(1444, 0.8209997415542603)"
"(1102, 0.9221707582473755)","(1219, 0.8679476976394653)","(311, 0.8582329750061035)","(365, 0.8562595844268799)","(1851, 0.8524260520935059)"
"(704, 0.8619523048400879)","(1103, 0.8361844420433044)","(109, 0.8254207968711853)","(168, 0.8231676816940308)","(1508, 0.8123739957809448)"
"(107, 0.8856092691421509)","(159, 0.8043599724769592)","(1082, 0.7885003089904785)","(171, 0.7870321273803711)","(621, 0.7818760871887207)"
"(149, 0.8573975563049316)","(1561, 0.840067446231842)","(1499, 0.8357772827148438)","(1826, 0.8340755701065063)","(1105, 0.8306723833084106)"
